timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1488729638726,19,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-47,,true,,2664,451,62,78,19,1000,1
1488729639743,17,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-48,text,true,,2705,447,62,78,17,0,1
1488729638743,17,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-48,,true,,2705,447,62,78,17,1000,1
1488729639739,23,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-22,text,true,,5232,425,62,78,23,0,2
1488729638738,23,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-22,,true,,5232,425,62,78,23,1002,2
1488729639746,18,2 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-4,text,true,,3383,479,16,78,18,0,0
1488729638746,18,Address book page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-4,,true,,3383,479,16,78,18,1000,0
1488729639823,4,1 /addressbookv4.1.4/,304,Not Modified,Thread Group - create address book entry 1-6,,true,,502,861,16,78,2,0,1
1488729638823,4,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-6,,true,,502,861,16,78,2,1000,1
1488729639783,50,3 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-12,text,true,,2649,901,16,78,50,0,1
1488729635783,50,Add or edit address book,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-12,,true,,2649,901,16,78,50,4001,1
1488729640025,24,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-23,text,true,,5285,425,62,78,23,0,1
1488729639025,24,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-23,,true,,5285,425,62,78,23,1001,1
1488729640041,29,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-24,text,true,,5285,425,62,78,29,0,0
1488729639040,29,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-24,,true,,5285,425,62,78,29,1004,0
1488729640048,59,3 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-13,text,true,,2649,909,16,78,59,0,1
1488729636049,59,Add or edit address book,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-13,,true,,2649,909,16,78,59,4001,1
1488729640125,50,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-49,text,true,,2654,451,62,78,50,0,1
1488729639125,50,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-49,,true,,2654,451,62,78,50,1000,1
1488729640242,48,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-50,text,true,,2654,451,62,78,48,0,1
1488729639242,48,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-50,,true,,2654,451,62,78,48,1000,1
1488729640286,34,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-26,text,true,,5255,425,62,78,34,0,0
1488729639285,34,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-26,,true,,5255,425,62,78,34,1003,0
1488729640319,23,2 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-5,text,true,,3383,479,16,78,23,0,0
1488729639318,23,Address book page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-5,,true,,3383,479,16,78,23,1002,0
1488729640317,49,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-51,text,true,,2654,451,62,78,49,0,1
1488729639316,49,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-51,,true,,2654,451,62,78,49,1001,1
1488729640529,23,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-27,text,true,,5198,425,62,78,22,0,0
1488729640529,23,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-25,text,true,,5198,425,62,78,22,0,0
1488729639528,23,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-25,,true,,5198,425,62,78,22,1002,0
1488729639528,23,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-27,,true,,5198,425,62,78,22,1002,0
1488729640574,8,1 /addressbookv4.1.4/,304,Not Modified,Thread Group - create address book entry 1-7,,true,,502,861,16,78,2,0,0
1488729639573,8,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-7,,true,,502,861,16,78,2,1002,0
1488729640630,18,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-52,text,true,,2664,451,62,78,18,0,0
1488729639629,18,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-52,,true,,2664,451,62,78,18,1001,0
1488729640680,22,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-54,text,true,,2705,447,62,78,22,0,0
1488729639679,22,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-54,,true,,2705,447,62,78,22,1001,0
1488729640791,17,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-53,text,true,,2705,447,62,78,17,0,0
1488729639790,17,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-53,,true,,2705,447,62,78,17,1001,0
1488729640827,22,2 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-6,text,true,,3383,479,16,78,22,0,0
1488729639827,22,Address book page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-6,,true,,3383,479,16,78,22,1000,0
1488729640908,17,5 /addressbookv4.1.4/edit.php,200,OK,Thread Group 2 - delete address book entry 2-1,text,true,,3348,422,62,78,17,0,1
1488729639907,17,Add or edit address book 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-1,,true,,3348,422,62,78,17,1002,1
1488729640912,17,5 /addressbookv4.1.4/edit.php,200,OK,Thread Group 2 - delete address book entry 2-3,text,true,,3349,422,62,78,17,0,0
1488729639911,17,Add or edit address book 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-3,,true,,3349,422,62,78,17,1002,0
1488729641027,32,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-28,text,true,,5198,425,62,78,32,0,1
1488729640026,32,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-28,,true,,5198,425,62,78,32,1005,1
1488729641048,28,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-55,text,true,,2705,447,62,78,28,0,1
1488729640047,28,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-55,,true,,2705,447,62,78,28,1002,1
1488729641052,29,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-56,text,true,,2705,447,62,78,29,0,2
1488729640051,29,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-56,,true,,2705,447,62,78,29,1001,2
1488729641066,20,5 /addressbookv4.1.4/edit.php,200,OK,Thread Group 2 - delete address book entry 2-2,text,true,,3403,422,62,78,20,0,1
1488729640065,20,Add or edit address book 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-2,,true,,3403,422,62,78,20,1002,1
1488729641094,26,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-29,text,true,,5198,425,62,78,26,0,1
1488729640094,26,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-29,,true,,5198,425,62,78,26,1001,1
1488729641103,21,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-30,text,true,,5198,425,62,78,21,0,2
1488729640103,21,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-30,,true,,5198,425,62,78,21,1001,2
1488729641132,4,1 /addressbookv4.1.4/,304,Not Modified,Thread Group - create address book entry 1-8,,true,,502,861,16,78,2,0,1
1488729640132,4,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-8,,true,,502,861,16,78,2,1001,1
1488729641245,23,5 /addressbookv4.1.4/edit.php,200,OK,Thread Group 2 - delete address book entry 2-4,text,true,,3398,422,62,78,23,0,1
1488729640245,23,Add or edit address book 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-4,,true,,3398,422,62,78,23,1000,1
1488729641262,21,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-32,text,true,,5240,425,62,78,21,0,1
1488729640262,21,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-32,,true,,5240,425,62,78,21,1001,1
1488729641279,14,5 /addressbookv4.1.4/edit.php,200,OK,Thread Group 2 - delete address book entry 2-6,text,true,,3397,422,62,78,14,0,1
1488729640279,14,Add or edit address book 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-6,,true,,3397,422,62,78,14,1001,1
1488729641202,114,3 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-14,text,true,,2649,905,16,78,113,0,1
1488729637201,114,Add or edit address book,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-14,,true,,2649,905,16,78,113,4001,1
1488729641293,23,5 /addressbookv4.1.4/edit.php,200,OK,Thread Group 2 - delete address book entry 2-5,text,true,,3348,422,62,78,23,0,1
1488729640293,23,Add or edit address book 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-5,,true,,3348,422,62,78,23,1000,1
1488729641297,23,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-31,text,true,,5240,425,62,78,23,0,1
1488729640295,23,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-31,,true,,5240,425,62,78,23,1003,1
1488729641375,48,5 /addressbookv4.1.4/edit.php,200,OK,Thread Group 2 - delete address book entry 2-7,text,true,,3398,422,62,78,48,0,2
1488729640375,48,Add or edit address book 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-7,,true,,3398,422,62,78,48,1001,2
1488729641368,73,3 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-15,text,true,,2649,905,16,78,73,0,2
1488729637368,73,Add or edit address book,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-15,,true,,2649,905,16,78,73,4001,2
1488729641414,53,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-57,text,true,,2654,451,62,78,53,0,2
1488729640414,53,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-57,,true,,2654,451,62,78,53,1000,2
1488729641583,19,2 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-7,text,true,,3383,479,16,78,19,0,0
1488729640583,19,Address book page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-7,,true,,3383,479,16,78,19,1000,0
1488729641582,29,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-58,text,true,,2705,447,62,78,29,0,1
1488729640582,29,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-58,,true,,2705,447,62,78,29,1000,1
1488729641610,3,1 /addressbookv4.1.4/,304,Not Modified,Thread Group - create address book entry 1-9,,true,,502,861,16,78,2,0,1
1488729640609,3,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-9,,true,,502,861,16,78,2,1000,1
1488729641645,30,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-33,text,true,,5245,425,62,78,30,0,1
1488729640643,30,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-33,,true,,5245,425,62,78,30,1002,1
1488729641821,19,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-59,text,true,,2664,451,62,78,19,0,1
1488729640819,19,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-59,,true,,2664,451,62,78,19,1001,1
1488729641945,20,5 /addressbookv4.1.4/edit.php,200,OK,Thread Group 2 - delete address book entry 2-8,text,true,,3406,422,62,78,20,0,0
1488729640943,20,Add or edit address book 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-8,,true,,3406,422,62,78,20,1002,0
1488729641991,19,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-60,text,true,,2705,447,62,78,19,0,1
1488729640989,19,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-60,,true,,2705,447,62,78,19,1001,1
1488729641991,23,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-34,text,true,,5245,425,62,78,22,0,1
1488729640989,23,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-34,,true,,5245,425,62,78,22,1002,1
1488729642008,21,5 /addressbookv4.1.4/edit.php,200,OK,Thread Group 2 - delete address book entry 2-9,text,true,,3348,422,62,78,21,0,1
1488729641006,21,Add or edit address book 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-9,,true,,3348,422,62,78,21,1002,1
